id	sentiment_score	upvotes
jsid-post-a2voVAZ	0.4588	659
jsid-post-aYQgBvw	0.7906	825
jsid-post-ajPEje1	0.3818	32
jsid-post-a4P780Z	0.0	136
jsid-post-aD2xLBZ	0.8591	23
jsid-post-axy188D	0.9169	73
jsid-post-aAyx7qd	0.9607	475
jsid-post-a1monVb	0.9601	4600
jsid-post-aPAj0pg	0.7003	666
jsid-post-aW41A2Z	0.7579	1300
jsid-post-aryg0BK	-0.34	1700
jsid-post-a9ypeo1	0.9788	20
jsid-post-an7M3nq	0.975	2300
jsid-post-a34KD8m	0.981	278
jsid-post-a9ypeyD	0.9565	3700
jsid-post-aRB3GNq	0.2023	139
jsid-post-aByxMDO	0.9382	17
jsid-post-aByxMbP	0.7579	50
jsid-post-agmXbon	-0.128	1100
jsid-post-abAMoep	0.91	1400
jsid-post-aE0xbXe	0.3818	54
jsid-post-avyOV1b	0.886	340
jsid-post-a7oMB2z	0.9648	206
jsid-post-aD2xL29	0.9741	70
jsid-post-aLnj3AV	0.9517	63
jsid-post-an7M370	0.9657	241
jsid-post-azxXzRB	0.7964	39
jsid-post-aMVj6EM	0.7351	138
jsid-post-amo7yod	0.9917	112
jsid-post-a0eKGed	0.9238	324
jsid-post-a9ypeE1	0.0	466
jsid-post-amo7yv9	-0.4404	520
jsid-post-aZZ3Km9	0.6705	904
jsid-post-aXPxzVd	0.0	56
jsid-post-a5QoAoG	0.7351	1800
jsid-post-aE0xbAM	0.9712	26
jsid-post-avyOVyX	0.9477	22
jsid-post-aO8rOzy	0.9531	853
jsid-post-aryg055	0.7096	846
jsid-post-aMVj6rA	0.0	6200
jsid-post-a0eKGYq	-0.802	3700
jsid-post-ayNXAdV	0.6249	1300
jsid-post-aKGjyjO	0.6124	63
jsid-post-axy181W	0.9886	142
jsid-post-aryg0Kd	0.5994	392
jsid-post-aQz3K1e	-0.3818	36
jsid-post-a4P78L1	0.4767	908
jsid-post-ayNXA78	0.6179	2500
jsid-post-aO8rOyD	0.9287	991
jsid-post-aZZ3KWp	-0.5859	4200
jsid-post-aGyjqV5	0.9836	348
jsid-post-a0eKGpq	0.9678	87
jsid-post-axy18NM	0.8225	329
jsid-post-awyXDX1	0.9403	35
jsid-post-aND1X1v	-0.7096	24
jsid-post-aE0xb7o	0.9231	105
jsid-post-aQz3Knz	0.3412	85
jsid-post-aND1Xrw	0.9805	333
jsid-post-aLnj32A	-0.9732	95
jsid-post-avyOVpq	0.9738	85
jsid-post-aoyNGrn	0.9792	176
jsid-post-ae9ME3j	0.7579	104
jsid-post-a9yp4GD	-0.2023	3800
jsid-post-arygDLp	-0.3818	2300
jsid-post-a87ovgO	0.4404	715
jsid-post-aQz3DK7	0.9726	2900
jsid-post-a5Qo90q	0.765	309
jsid-post-aYQgvzN	0.8402	57
jsid-post-avyOBwX	-0.2263	2600
jsid-post-aKGjXRb	0.8807	56
jsid-post-aoyNG6x	0.9509	2000
jsid-post-aND1Gb0	-0.3182	451
jsid-post-a5Qo9YE	-0.3818	310
jsid-post-a4P7Bym	0.9274	134
jsid-post-azxXvvb	0.8658	1600
jsid-post-agmXpen	0.0	165
jsid-post-an7M08L	0.2732	6200
jsid-post-aGyjr6X	0.9468	467
jsid-post-aMVj0MG	0.9477	33
jsid-post-aQz3D5K	0.0	46
jsid-post-aGyjrq0	0.9633	120
jsid-post-aByxbjQ	0.9741	189
jsid-post-amo7OK9	0.1531	120
jsid-post-aVv39Bd	0.2023	521
jsid-post-a6Zoe32	0.9623	678
jsid-post-amo7OOo	0.8885	254
jsid-post-aD2xqrB	0.8555	124
jsid-post-aO8rnpy	0.7964	1100
jsid-post-a5Qo9xG	0.9325	283
jsid-post-aW41eb2	0.9042	1800
jsid-post-a87ovvd	0.9821	33
jsid-post-aGyjrr0	0.9436	47
jsid-post-aqy7VxY	0.9913	1100
jsid-post-abAML4r	0.7351	2500
jsid-post-aKGjXeg	0.8519	249
jsid-post-aVv39Rv	0.0	127
jsid-post-aO8rnZD	0.0	361
jsid-post-ayNXmWq	0.7178	210
jsid-post-arygDqd	0.0	52
jsid-post-azxXvej	0.2263	5000
jsid-post-a6Zoe18	-0.9371	1500
jsid-post-aW41e7Z	0.9314	114
jsid-post-a34Kz1N	0.9758	192
jsid-post-aVv39xO	0.9861	505
jsid-post-aPAjVjV	0.1027	2200
jsid-post-ae9MqeW	0.9853	4000
jsid-post-aVv39MM	0.3687	2200
jsid-post-aByxb0O	0.0	94
jsid-post-aLnjO0M	0.875	307
jsid-post-arygDb0	0.5267	911
jsid-post-a87ovMd	-0.128	4200
jsid-post-a34KzEN	0.4939	53
jsid-post-a4P7BGm	0.9325	134
jsid-post-a87ovpd	0.7184	675
jsid-post-avyOB8b	0.9349	27
jsid-post-aPAjVWB	0.802	663
jsid-post-an7M0XV	0.7556	1800
jsid-post-a7oMmdw	0.2732	835
jsid-post-aGyjrRX	0.0772	111
jsid-post-aAyxLVL	0.8807	357
jsid-post-apR2n0p	-0.8555	170
jsid-post-aPAjV6g	-0.6124	1500
jsid-post-aVv39Qd	0.9867	127
jsid-post-a5Qov8y	0.91	2400
jsid-post-ajPE30q	0.3612	103
jsid-post-abAMK7X	0.2198	1200
jsid-post-a87oQ9Y	0.5267	6300
jsid-post-a87oQxV	0.9774	477
jsid-post-a2voAEE	0.1779	40
jsid-post-aYQgZnx	0.9186	5900
jsid-post-aQz3Bw8	0.1027	74
jsid-post-aVv39zv	0.9698	24
jsid-post-ajPE3nq	0.0772	61
jsid-post-aLnjVOM	-0.6597	1600
jsid-post-aD2xrLw	0.0	485
jsid-post-aXPxQyv	0.3818	120
jsid-post-avyO4jE	0.0	38
jsid-post-aGyj666	0.0	528
jsid-post-a87oQXO	-0.9829	225
jsid-post-amo7Kbj	0.7351	137
jsid-post-aQz3BBq	0.4588	553
jsid-post-aRB39ZA	-0.802	3800
jsid-post-aXPxQQP	0.3182	154
jsid-post-a87oQKd	0.0	431
jsid-post-axy1Qmp	0.8271	19
jsid-post-ae9My15	-0.1531	5600
jsid-post-a9ypZ5m	0.6369	179
jsid-post-aGyj6AX	0.0	105
jsid-post-aYQgZOw	0.9432	146
jsid-post-apR2zPp	-0.7351	173
jsid-post-a1moBDR	0.9911	127
jsid-post-avyO4W5	0.9812	514
jsid-post-abAMKBv	-0.8885	57
jsid-post-aqy7BKM	0.8779	2700
jsid-post-a7oMPoe	0.9153	254
jsid-post-aXPxQR6	0.0	53
jsid-post-a87oQ6p	0.765	98
jsid-post-apR2zR8	0.0	107
jsid-post-aE0xyqx	0.9001	433
jsid-post-axy1Q6D	0.9859	74
jsid-post-aPAjzgG	-0.3818	200
jsid-post-aMVjDxR	0.0	251
jsid-post-aND18pw	0.0772	273
jsid-post-adBKr59	0.5859	545
jsid-post-a9ypZnZ	0.4215	55
jsid-post-avyO4DX	0.9517	57
jsid-post-agmX6Lw	0.9744	147
jsid-post-aYQgZxv	0.8957	116
jsid-post-aAyxqDp	0.9492	104
jsid-post-aqy7B2v	0.8225	427
jsid-post-aO8rAmv	0.4404	166
jsid-post-adBKryD	0.296	1200
jsid-post-aoyNqrm	0.9872	1300
jsid-post-aVv316P	0.0	6200
jsid-post-a87oQW3	0.6908	262
jsid-post-a2vojp9	0.4215	2400
jsid-post-aGyj690	0.9118	122
jsid-post-a0eKzPB	0.9753	88
jsid-post-amo7KXo	-0.9943	119
jsid-post-aGyjNQw	0.3182	1300
jsid-post-awyXPND	0.926	109
jsid-post-an7MWLV	0.988	253
jsid-post-aMVjN5A	0.9662	638
jsid-post-aND128K	0.9005	4100
jsid-post-abAMmjb	-0.4767	149
jsid-post-aVv31pv	-0.0516	255
jsid-post-aE0xNZM	0.9847	2300
jsid-post-aVv31Nd	0.34	35
jsid-post-agmXZ6v	0.9769	441
jsid-post-a9ypN90	0.8074	50
jsid-post-a9ypZbL	-0.296	62
jsid-post-aD2xNZx	0.836	3700
jsid-post-aD2xNqO	0.5267	76
jsid-post-agmXZ9K	-0.9648	187
jsid-post-aXPxG79	-0.8176	2000
jsid-post-a6Zo3Ye	0.0772	80
jsid-post-an7MWZo	-0.4391	31
jsid-post-aO8rNeR	0.8442	1800
jsid-post-aZZ3VzW	0.1027	80
jsid-post-aE0xN6p	-0.9468	4500
jsid-post-a1moqLw	0.6705	58
jsid-post-aD2xN7B	0.9818	227
jsid-post-arygrV6	0.9756	1300
jsid-post-axy1n1Y	0.0258	10000
jsid-post-aND129G	0.0	87
jsid-post-aMVjNmX	-0.4588	159
jsid-post-a9ypN1m	0.9747	340
jsid-post-aLnjNjg	0.9913	2900
jsid-post-amo7bo4	0.0	41
jsid-post-ayNXV3W	0.4939	29
jsid-post-aAyxNxo	-0.8176	1600
jsid-post-a5QoyRL	0.431	59
jsid-post-avyOX8Z	-0.34	430
jsid-post-avyOXOZ	0.9729	431
jsid-post-aByxN1Z	0.9758	4000
jsid-post-a87oX4V	0.8555	3100
jsid-post-abAMmbL	0.8316	3100
jsid-post-awyXGVx	0.802	4100
jsid-post-a4P7rZy	0.7906	198
jsid-post-aD2xNGO	-0.0772	1000
jsid-post-a87oXM1	0.0	1200
jsid-post-aqy7prZ	0.0	160
jsid-post-ayNXVD8	-0.0258	144
jsid-post-aQz3Nn2	0.9509	451
jsid-post-a5QoybV	0.34	50
jsid-post-adBK4X9	0.8074	54
jsid-post-arygreB	0.0	732
jsid-post-aoyNqE0	0.5994	1500
jsid-post-avyOXpb	0.9766	499
jsid-post-apR2job	0.3818	65
jsid-post-aLnjNPz	0.9666	102
jsid-post-aVv3dNM	0.34	3800
jsid-post-adBK4yB	0.9451	155
jsid-post-aZZ3d9X	0.9702	264
jsid-post-abAMm5p	-0.4646	57
jsid-post-a4P7rdQ	0.9799	83
jsid-post-agmXdMr	0.9965	295
jsid-post-avyODNn	0.9595	800
jsid-post-amo7dDd	0.0	241
jsid-post-aKGjNzN	-0.5574	24
jsid-post-aO8rjXM	0.0	31
jsid-post-agmXdz6	0.9468	188
jsid-post-a6Zox6N	0.9337	203
jsid-post-aD2xPrG	-0.5267	2600
jsid-post-aND1qXA	0.8016	936
jsid-post-a4P7xm1	-0.1779	276
jsid-post-aPAjpLK	0.9937	73
jsid-post-aoyNdd2	0.5106	1200
jsid-post-aVv3d8v	-0.34	101
jsid-post-aqy7dDZ	0.802	3400
jsid-post-aMVjWDP	0.9349	78
jsid-post-a0eKxGL	0.7269	26
jsid-post-ajPEdGR	0.2023	76
jsid-post-an7MdGo	-0.2263	163
jsid-post-a2vox9E	0.9517	159
jsid-post-arygdw5	0.9524	12
jsid-post-awyX8ey	0.9517	260
jsid-post-a2voxye	0.8402	620
jsid-post-agmXd7w	0.0	367
jsid-post-aO8rjDN	0.2732	423
jsid-post-a7oMG0q	0.8008	130
jsid-post-aE0xQoM	-0.5859	130
jsid-post-aZZ3dwW	0.9871	44
jsid-post-agmXdgr	0.6369	677
jsid-post-axy1A9n	-0.5423	2600
jsid-post-a4P7xPm	0.6369	233
jsid-post-avyOD8M	0.9771	1600
jsid-post-aQz3ro7	0.0	2200
jsid-post-axy1AMp	0.6908	628
jsid-post-a2vox1Y	0.128	1600
jsid-post-awyX8Zr	0.7964	766
jsid-post-a9ypVE1	0.9153	902
jsid-post-arygdVX	0.9042	280
jsid-post-axy1ABp	-0.4019	1200
jsid-post-aLnjbnx	0.7964	224
jsid-post-amo7dB4	0.2516	480
jsid-post-agmXdQn	0.7906	74
jsid-post-aKGjLD6	0.9538	1200
jsid-post-a7oMGox	-0.9118	58
jsid-post-aD2xPz7	0.9501	2100
jsid-post-aKGjLV6	0.949	2100
jsid-post-aVv3dDP	0.8126	2400
jsid-post-aKGjLdQ	0.2263	57
jsid-post-a6Zoxbm	0.9443	284
jsid-post-avyODon	0.0	152
jsid-post-apR2dB9	0.875	1200
jsid-post-ajPEd51	0.9136	54
jsid-post-aByxoD1	0.9349	5400
jsid-post-aGyjoxw	0.953	252
jsid-post-aVv3deP	0.8807	388
jsid-post-a5QoxKy	0.9393	450
jsid-post-an7Mde5	0.9403	3400
jsid-post-ae9MWLv	0.9432	7900
jsid-post-aPAjp3P	0.9337	18
jsid-post-aByxoq1	0.6486	3500
jsid-post-aVv3dO2	0.0	445
jsid-post-a1moxpb	0.8442	422
jsid-post-aGyjoKZ	0.9728	587
jsid-post-abAMd0B	0.8126	75
jsid-post-azxXBrK	0.9538	75
jsid-post-aZZ3vG0	0.7964	565
jsid-post-amo7dq6	-0.7003	54
jsid-post-aXPxez6	0.6486	1700
jsid-post-a9ypBw1	0.9795	2300
jsid-post-aE0xEeN	0.765	44
jsid-post-a7oMA4q	0.6705	102
jsid-post-aPAjnKR	0.9118	191
jsid-post-a4P7VmZ	0.3182	10000
jsid-post-aPAjnqV	-0.8591	203
jsid-post-aByxoz2	0.9741	533
jsid-post-axy14AW	0.9517	1700
jsid-post-ae9MWdB	0.4939	1300
jsid-post-aRB3Dqj	0.9413	60
jsid-post-an7MVVz	0.9153	169
jsid-post-a0eKwrX	-0.1531	27
jsid-post-awyXvG1	0.4588	64
jsid-post-a5QoDyG	0.0	131
jsid-post-a34KnxQ	0.7579	161
jsid-post-apR28dp	-0.836	109
jsid-post-aND13Qw	0.9432	2600
jsid-post-aRB3D8y	0.0	121
jsid-post-amo7nMX	0.3612	1400
jsid-post-aLnjrXA	0.7964	393
jsid-post-aRB3DnM	-0.5106	18
jsid-post-a6Zo8xN	0.9686	61
jsid-post-azxXQKN	0.0516	655
jsid-post-aQz3Vrw	0.7269	80
jsid-post-aLnjr46	0.9756	2300
jsid-post-a4P7Vg6	0.9403	21
jsid-post-a7oMA9r	0.6908	256
jsid-post-aqy7ApL	-0.1779	42
jsid-post-a7oMAnm	0.979	26
jsid-post-aqy7AdL	0.9382	158
jsid-post-aE0xEbO	0.7579	44
jsid-post-aXPxeWz	0.875	46
jsid-post-aVv3BKy	0.0	230
jsid-post-ayNXPAr	0.802	53
jsid-post-aLnjrLV	0.9881	970
jsid-post-aGyjbzK	0.9442	443
jsid-post-aD2xM49	0.93	3400
jsid-post-aE0xE6e	-0.7579	239
jsid-post-a0eKw6n	0.9804	454
jsid-post-aRB3DXM	0.0	1200
jsid-post-ajPEyO0	-0.9887	97
jsid-post-aQz3Vdq	0.9837	1600
jsid-post-aYQgmrv	-0.8176	730
jsid-post-ayNXPqb	-0.9686	205
jsid-post-aO8rGZr	0.9831	93
jsid-post-a1mowX6	0.969	1900
jsid-post-a6Zo89b	-0.1027	116
jsid-post-aGyjbDX	0.3818	3400
jsid-post-aD2xMgZ	0.128	349
jsid-post-azxXQmp	0.0	237
jsid-post-a1mow1G	0.9201	122
jsid-post-aLnjr1z	0.989	222
jsid-post-a7oMAqq	0.3597	56
jsid-post-aVv3B3K	0.0	80
jsid-post-arygz50	0.6124	188
jsid-post-aQz3V4w	0.8625	443
jsid-post-adBKbKj	-0.2732	45
jsid-post-aVv3BMM	0.9186	83
jsid-post-apR2Ve9	0.9524	4600
jsid-post-a7oMAbL	0.8625	194
jsid-post-aO8rGBM	0.802	37
jsid-post-avyOmGn	0.0	109
jsid-post-aVv3BPn	0.9657	169
jsid-post-a4P7Vp1	0.8519	2600
jsid-post-azxXQrb	0.7783	91
jsid-post-aZZ3RAp	0.9163	667
jsid-post-a9ypDg6	0.9744	4900
jsid-post-aD2xMmN	0.9571	74
jsid-post-aQz3V6z	0.4588	391
jsid-post-ajPEyQR	0.9828	317
jsid-post-aW41984	0.3182	48
jsid-post-a34KNrN	0.6597	2100
jsid-post-aqy7D0Z	0.1027	667
jsid-post-axy1mKK	0.93	942
jsid-post-aVv3RBM	0.0	5100
jsid-post-a9ypD4o	-0.6369	607
jsid-post-aQz3yDq	0.9698	497
jsid-post-axy1m4p	0.2023	452
jsid-post-aoyNnnx	0.9756	7000
jsid-post-aZZ3RVX	0.7783	787
jsid-post-ayNXvrY	0.9871	106
jsid-post-awyXejW	0.0	22
jsid-post-aAyxvN2	0.9823	199
jsid-post-aMVjqNM	0.9826	61
jsid-post-amo7RM4	0.9081	3600
jsid-post-aLnjWdv	0.9423	1300
jsid-post-ayNXvwY	0.976	19
jsid-post-aGyj7AX	0.9829	1800
jsid-post-aoyNnqw	0.9451	100
jsid-post-aKGjKXN	-0.128	26
jsid-post-azxX4Zb	-0.5267	1400
jsid-post-aYQgRAm	0.93	190
jsid-post-aRB3R2y	0.4404	195
jsid-post-aZZ3RwV	0.91	2600
jsid-post-aXPxR7g	0.8807	671
jsid-post-azxX4dq	-0.9217	3900
jsid-post-amo7RGv	-0.743	3000
jsid-post-a9ypDm0	0.9382	46
jsid-post-a2voOv9	0.9246	920
jsid-post-a2voOwE	0.4588	6300
jsid-post-a4P7wEy	0.9595	1000
jsid-post-aRB3ROy	0.9765	33
jsid-post-aW41RL3	0.9661	239
jsid-post-aGyj7pG	0.9042	1600
jsid-post-aO8rp93	0.986	108
jsid-post-aE0xZgN	0.8442	2100
jsid-post-ae9MRQj	0.9761	158
jsid-post-aryg8nK	0.9705	161
jsid-post-aryg8yy	0.0	57
jsid-post-aYQgRyN	0.2732	536
jsid-post-aKGjKdj	0.836	168
jsid-post-apR2VQb	0.9857	3800
jsid-post-ae9MR5O	0.0	148
jsid-post-aPAjrYQ	0.3818	535
jsid-post-aGyj706	0.0	1300
jsid-post-aAyxvxp	0.9454	122
jsid-post-a7oMn3A	-0.9903	104
jsid-post-aQz3yR2	0.9638	78
jsid-post-ajPERX8	0.0516	1200
jsid-post-ayNXvxY	0.0	20
jsid-post-a5Qo5rE	0.1487	454
jsid-post-aqy7Db7	0.9062	162
jsid-post-aRB3Rg5	0.886	2600
jsid-post-aKGjK31	0.969	657
jsid-post-abAMRzO	0.93	377
jsid-post-ae9MR3p	0.9661	1400
jsid-post-a9ypDML	0.9524	641
jsid-post-a9ypDj0	0.6908	4300
jsid-post-aMVjqGM	0.4939	131
jsid-post-aVv3RXM	0.9524	171
jsid-post-aAyxvYR	0.9682	242
jsid-post-ayNXvpr	0.0	185
jsid-post-aMVjOoP	0.3182	5900
jsid-post-aMVjOp1	0.7579	568
jsid-post-aqy7YEj	0.7906	3600
jsid-post-aQz3OGr	0.9062	612
jsid-post-aD2xOvK	0.1531	1100
jsid-post-a9ypDbL	0.5106	74
jsid-post-a7oMpQm	0.7178	165
jsid-post-amo7p4X	0.9313	382
jsid-post-abAMQ78	0.872	73
jsid-post-ajPEWeR	0.9169	99
jsid-post-a9ypOwZ	0.91	403
jsid-post-axy1YwY	0.967	333
jsid-post-aQz3Oj8	0.8316	66
jsid-post-aD2xOLO	-0.2732	134
jsid-post-azxXYBj	-0.7269	1800
jsid-post-aKGjOnj	0.7003	357
jsid-post-aoyNYDg	0.9729	2300
jsid-post-a6Zoj69	0.802	98
jsid-post-a34Kbr5	-0.8807	116
jsid-post-a0eKMzv	0.8591	230
jsid-post-agmXE6v	-0.8481	99
jsid-post-aD2xOXZ	0.9393	1600
jsid-post-azxXYOm	0.9833	853
jsid-post-apR2YV5	0.5574	119
jsid-post-aLnjdev	-0.7351	2700
jsid-post-a2voLGe	-0.0772	74
jsid-post-aD2xOVZ	0.9694	108
jsid-post-aO8rR4R	0.9442	1900
jsid-post-axy1YP1	0.926	147
jsid-post-aKGjO83	0.7351	128
jsid-post-a2voL8p	0.9559	141
jsid-post-a9ypO51	-0.8807	122
jsid-post-aND1ODv	-0.2023	3100
jsid-post-abAMQRp	0.9612	65
jsid-post-amo7pxo	0.8481	71
jsid-post-adBKoxj	0.9735	101
jsid-post-abAMQOv	0.9509	62
jsid-post-ayNXYYM	0.9768	37
jsid-post-a34Kbb1	0.6486	49
jsid-post-amo7pBX	-0.5719	1300
jsid-post-aE0xORe	0.9371	4100
jsid-post-a5QoqRL	0.4019	566
jsid-post-a34Kb3N	0.9205	8200
jsid-post-ae9M7Am	0.9169	465
jsid-post-a5QoqPO	-0.8957	2500
jsid-post-a2voLqe	-0.8074	1300
jsid-post-a0eKM5Q	0.2023	228
jsid-post-aO8rRv6	-0.7269	259
jsid-post-aZZ3zx0	0.9623	1800
jsid-post-aKGjODW	0.9405	140
jsid-post-aByxO31	0.4588	1700
jsid-post-aPAj1jG	0.8689	52
jsid-post-avyOdoZ	-0.2023	33
jsid-post-a6ZojO9	0.7579	147
jsid-post-ayNXY0Y	-0.0258	188
jsid-post-aGyj2XX	0.975	1500
jsid-post-aoyN8Bw	0.9595	625
jsid-post-aPAj1YG	0.9899	28
jsid-post-aByxXDO	-0.5994	479
jsid-post-aPAjXqK	0.9607	1700
jsid-post-aPAjXKP	0.9565	107
jsid-post-a5QoqeE	0.7964	139
jsid-post-aqy7YKj	0.7906	27
jsid-post-azxXYEj	0.9851	55
jsid-post-aZZ3zWW	0.8481	111
jsid-post-azxXYgp	0.9854	429
jsid-post-ajPEKGR	0.6369	13000
jsid-post-aoyN8bx	0.0	188
jsid-post-aLnjXyW	0.5106	46
jsid-post-a7oMp5b	0.5171	80
jsid-post-ayNXYEp	0.8402	66
jsid-post-ayNXY7p	0.5994	45
jsid-post-aO8r1L3	0.802	354
jsid-post-ae9M28B	0.4767	127
jsid-post-adBK2GD	0.7184	79
jsid-post-ayNXQAy	-0.9047	965
jsid-post-ayNXYpM	0.7845	27
jsid-post-aND1REv	0.91	60
jsid-post-a87ow96	0.9531	185
jsid-post-a1moL8v	0.967	1800
jsid-post-amo7Vny	0.9169	1800
jsid-post-arygB9d	0.0	1900
jsid-post-a7oMNme	0.7906	607
jsid-post-ayNXQP8	0.9825	1300
jsid-post-a6ZoppA	0.7003	2400
jsid-post-aW412y3	0.9186	72
jsid-post-aE0xXZe	0.0772	2000
jsid-post-avyOvV5	0.6369	166
jsid-post-axy1PXp	0.975	48
jsid-post-aMVjXqR	0.0	877
jsid-post-a2vobbd	0.7964	2000
jsid-post-aVv32Vw	0.0	1100
jsid-post-a34KW2m	-0.9618	1200
jsid-post-adBK2Pj	0.9735	5500
jsid-post-aZZ32nX	0.3818	1700
jsid-post-apR2AAM	0.8225	340
jsid-post-agmX27x	0.5267	295
jsid-post-arygBzK	0.9846	97
jsid-post-arygBZB	0.9403	312
jsid-post-aGyj2E0	0.9081	348
jsid-post-aXPx2vb	0.0	3000
jsid-post-aKGjYxO	0.9324	864
jsid-post-aW41282	0.993	1200
jsid-post-agmX2Xq	0.9666	983
jsid-post-abAM2Gv	-0.872	92
jsid-post-ayNXQWY	0.7003	30
jsid-post-aoyN823	0.4939	812
jsid-post-a0eKE5L	-0.8176	261
jsid-post-axy1P1D	0.8979	183
jsid-post-awyX4x8	0.891	2100
jsid-post-aVv32Ow	0.2023	3000
jsid-post-aND1RZw	0.7579	1100
jsid-post-apR2Ar8	-0.6369	93
jsid-post-a34KWPm	0.9826	2300
jsid-post-aqy7zZZ	-0.032	3300
jsid-post-a34KWvm	-0.9524	1900
jsid-post-azxXZ7x	0.9618	3000
jsid-post-aXPx2Az	0.9825	53
jsid-post-adBKe3Z	0.8593	2800
jsid-post-aMVjXeW	0.9747	2100
jsid-post-aZZ32pn	0.9868	176
jsid-post-aVv32jO	-0.9758	626
jsid-post-ayNXRyY	0.9607	1700
jsid-post-aGyj2KZ	0.9666	157
jsid-post-avyOvLZ	-0.1779	79
jsid-post-a9ypX7j	0.7717	99
jsid-post-avyOvr5	0.0	190
jsid-post-aD2xVK9	0.4019	6300
jsid-post-axy1RXb	0.9738	1300
jsid-post-aLnjmxM	0.7906	3400
jsid-post-abAMBPO	-0.0772	294
jsid-post-aE0xD3n	0.0	2000
jsid-post-aAyx282	-0.7351	327
jsid-post-aKGjeQ1	0.891	1800
jsid-post-a9yp2GD	-0.4588	2800
jsid-post-avyORwW	-0.9413	2000
jsid-post-aD2xVvZ	0.9786	1800
jsid-post-awyXdEB	0.7964	705
jsid-post-agmX4zn	-0.4215	439
jsid-post-aKGjeRN	0.8402	83
jsid-post-adBKewj	0.8527	1400
jsid-post-aKGje53	0.926	753
jsid-post-aRB3obj	0.9055	56
jsid-post-arygqDX	0.9349	645
jsid-post-aByxGjz	0.5859	1700
jsid-post-aRB3oNB	0.8957	330
jsid-post-aVv3LN8	0.6348	48
jsid-post-aXPxWdb	0.7184	347
jsid-post-aByxGbQ	0.9287	101
jsid-post-aoyNLox	0.9393	22
jsid-post-azxXRBz	0.9799	101
jsid-post-azxXRoz	0.0	85
jsid-post-ajPEZZg	0.9118	2100
jsid-post-a0eK1xL	0.2023	63
jsid-post-a1mo20D	0.7506	6300
jsid-post-aND14B3	0.9371	1200
jsid-post-aAyx2Od	0.9633	225
jsid-post-aO8rPOR	0.25	14
jsid-post-a2vo2Ap	0.9855	22
jsid-post-aKGje8Z	0.4019	158
jsid-post-an7MEn5	0.9908	1600
jsid-post-azxXR5x	0.9524	1800
jsid-post-azxXRGB	0.6705	1100
jsid-post-aO8rPxN	0.9705	1300
jsid-post-awyXdZW	0.9186	640
jsid-post-a1mo2WP	0.8402	8200
jsid-post-aqy7WG7	0.9633	996
jsid-post-a6Zo2XA	0.3182	169
jsid-post-aGyjAyK	-0.5267	180
jsid-post-ayNXR2Y	0.8271	297
jsid-post-adBKeQQ	0.0	79
jsid-post-a9yp2Eo	0.7184	108
jsid-post-aXPxWA2	-0.6124	8500
jsid-post-a5Qo2RE	0.9388	104
jsid-post-aD2xVd9	0.9846	20
jsid-post-arygqg0	0.9844	144
jsid-post-aZZ3jM9	0.9726	3000
jsid-post-aO8rPv3	0.9618	136
jsid-post-aXPxW9g	0.6369	316
jsid-post-an7MEyL	0.872	48
jsid-post-agmX4G1	0.836	97
jsid-post-a1mo2X2	0.9811	111
jsid-post-aZZ3jWV	0.5423	192
jsid-post-agmX4Nq	-0.4404	38
jsid-post-aMVjzpA	0.9493	1000
jsid-post-aAyx2rE	0.0	40
jsid-post-aLnjm6g	0.9723	1600
jsid-post-amo7Mz4	0.7871	32
jsid-post-aKGjezg	0.0	88
jsid-post-aRB3vnQ	0.9313	1100
jsid-post-aGyjGXG	-0.6908	530
jsid-post-azxXONB	-0.7579	124
jsid-post-amo7MqX	-0.5574	178
jsid-post-aXPx78V	0.9469	142
jsid-post-aMVjz6G	-0.9788	3000
jsid-post-an7Mxm5	0.8658	154
jsid-post-aND1B6w	0.7717	106
jsid-post-a87oegY	-0.9349	321
jsid-post-aE0xWKn	-0.2268	766
jsid-post-aoyNxdx	0.9271	1700
jsid-post-adBKxMd	0.0	239
jsid-post-a7oM96x	0.6124	982
jsid-post-aXPx73P	0.8442	172
jsid-post-a4P7Amm	-0.2263	75
jsid-post-ayNX1YW	-0.1027	901
jsid-post-aLnjAEz	0.5267	105
jsid-post-ae9MxmB	0.9186	906
jsid-post-aZZ3EdQ	0.3818	262
jsid-post-a5Qoz2G	0.9578	307
jsid-post-a34K8xr	-0.9781	135
jsid-post-arygx2X	0.9801	501
jsid-post-aQz3mOe	0.8591	247
jsid-post-aW41oD4	-0.7605	82
jsid-post-a6ZoBXe	0.6249	609
jsid-post-ayNX1QX	-0.5859	474
jsid-post-a0eKnVq	0.9694	423
jsid-post-awyXOd1	0.8934	86
jsid-post-a34K82Q	0.9531	149
jsid-post-aO8r94E	0.9246	470
jsid-post-aYQgMAm	0.8519	227
jsid-post-amo7xM4	0.9403	62
jsid-post-aD2xbdO	0.3182	736
jsid-post-aqy7xAp	-0.8807	47
jsid-post-abAMxMO	-0.9371	2800
jsid-post-aO8r9P3	0.0	25
jsid-post-a2voDbD	0.5994	30
jsid-post-aD2xbYK	0.9753	203
jsid-post-aYQgMyN	0.9442	2200
jsid-post-a34K8Rm	-0.0258	2600
jsid-post-a0eKnNv	0.9794	3500
jsid-post-aYQgM4O	0.0	511
jsid-post-aRB3v7Q	0.8957	673
jsid-post-ayNX1nr	0.2263	4100
jsid-post-aAyxMg0	0.9862	189
jsid-post-a4P7AGp	0.6486	214
